precision,recall,threshold
0.31686541737649065,0.9946524064171123,0.024422668406412107
0.3171355498721228,0.9946524064171123,0.02446398624241311
0.3174061433447099,0.9946524064171123,0.024518033923609638
0.31767719897523483,0.9946524064171123,0.02456408667161593
0.31794871794871793,0.9946524064171123,0.024686406278009564
0.31822070145423437,0.9946524064171123,0.02503092253190137
0.3184931506849315,0.9946524064171123,0.025357482597930633
0.31876606683804626,0.9946524064171123,0.026322583550786427
0.3190394511149228,0.9946524064171123,0.026376109393504005
0.31931330472103003,0.9946524064171123,0.026482382319281416
0.31958762886597936,0.9946524064171123,0.0266856496074771
0.31986242476354254,0.9946524064171123,0.02684564452159897
0.32013769363166955,0.9946524064171123,0.02696678341296474
0.32041343669250644,0.9946524064171123,0.027005180803809235
0.32068965517241377,0.9946524064171123,0.027820575465759778
0.32096635030198445,0.9946524064171123,0.0278434896957914
0.32124352331606215,0.9946524064171123,0.02794476721130626
0.32152117545375974,0.9946524064171123,0.028163532736359537
0.3217993079584775,0.9946524064171123,0.028176178564656384
0.3220779220779221,0.9946524064171123,0.028587576485695616
0.3223570190641248,0.9946524064171123,0.028743512298699325
0.3226366001734605,0.9946524064171123,0.02914094277185791
0.3229166666666667,0.9946524064171123,0.02934668534055428
0.32319721980886185,0.9946524064171123,0.02954306678414081
0.3226086956521739,0.9919786096256684,0.029634161636018508
0.3228894691035683,0.9919786096256684,0.03008499214490448
0.3231707317073171,0.9919786096256684,0.030211927966469116
0.3234524847428073,0.9919786096256684,0.030216810601036915
0.3237347294938918,0.9919786096256684,0.03023922141009011
0.3240174672489083,0.9919786096256684,0.03043180045442632
0.3243006993006993,0.9919786096256684,0.030542774050130145
0.32458442694663164,0.9919786096256684,0.030872901381781687
0.3248686514886165,0.9919786096256684,0.030875450674460344
0.32515337423312884,0.9919786096256684,0.03090139997026517
0.3254385964912281,0.9919786096256684,0.030914806056333333
0.3257243195785777,0.9919786096256684,0.030914929013418874
0.3260105448154657,0.9919786096256684,0.031121384118959063
0.32629727352682497,0.9919786096256684,0.031185309962671492
0.3265845070422535,0.9919786096256684,0.03129728688037275
0.32687224669603526,0.9919786096256684,0.03140328202089814
0.3271604938271605,0.9919786096256684,0.03159164386016572
0.32744924977934686,0.9919786096256684,0.03160226991623588
0.32773851590106007,0.9919786096256684,0.03187931025116442
0.3280282935455349,0.9919786096256684,0.03191880126994305
0.32831858407079645,0.9919786096256684,0.03217626374018231
0.32860938883968116,0.9919786096256684,0.03228270985337413
0.32890070921985815,0.9919786096256684,0.03244249129416943
0.32919254658385094,0.9919786096256684,0.032520250085612414
0.32948490230905864,0.9919786096256684,0.03259139378469317
0.3297777777777778,0.9919786096256684,0.03274079368651373
0.3300711743772242,0.9919786096256684,0.03285884439683232
0.3303650934995548,0.9919786096256684,0.0330525005296539
0.3306595365418895,0.9919786096256684,0.03308312233635688
0.33095450490633366,0.9919786096256684,0.03311666943493787
0.33035714285714285,0.9893048128342246,0.03336292129613479
0.33065236818588023,0.9893048128342246,0.033567510225274856
0.33094812164579607,0.9893048128342246,0.03392621644224053
0.3312444046553268,0.9893048128342246,0.03412177650702149
0.33154121863799285,0.9893048128342246,0.03427757981556026
